_id,DATA,hora,natureza_acidente,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,endereco_cruzamento,numero_cruzamento,referencia_cruzamento,bairro_cruzamento,num_semaforo,sentido_via,tipo,descricao,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
11938,2019-12-26T00:00:00,16:07:00,SEM VÍTIMA,FINALIZADA,IPUTINGA,AV CAXANGA,"",AV PROFESSOR MORAES REGO,VIADUTO DA CAXANGÁ,AV CAXANGA,"",VIADUTO DA CAXANGÁ,IPUTINGA,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO S/VITIMAS ENTRE UM AUTO E UM CAMINHÃO,1,,,,,,,,1,0,,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,"",Dupla,Canteiro central,"",""
11939,2019-12-26T00:00:00,16:17:00,SEM VÍTIMA,FINALIZADA,SOLEDADE,RUA BARAO DE SAO BORJA,240,"",EM FRENTE AO COREN,RUA BARAO DE SAO BORJA,240,EM FRENTE AO COREN,SOLEDADE,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISAO ENTRE AUTO E MOTO S/V,1,1,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h,Única,"","",""
11940,2019-12-26T00:00:00,16:30:00,SEM VÍTIMA,CANCELADA,PINA,AV HERCULANO BANDEIRA,"","",E/F AO TEATRO BARRETO JUNIOR,AV HERCULANO BANDEIRA,"",E/F AO TEATRO BARRETO JUNIOR,PINA,,"",CHOQUE,MATERIAL DE INOX QUE ESTAVA DENTRO DA CAMINHONETE CAIU SOBRE TRES VEICULOS,3,,,,,,,,,0,,"","","","","","","","","","","","",""
11941,2019-12-26T00:00:00,16:34:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA NICOLAU PEREIRA,"","",PRÓXIMO A ESTAÇÃO DE AFOGADOS,RUA NICOLAU PEREIRA,"",PRÓXIMO A ESTAÇÃO DE AFOGADOS,AFOGADOS,,"",ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,1,,,,,,,,1,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,40 km/h,Única,Não existe,"",""
11942,2019-12-26T00:00:00,16:44:00,COM VÍTIMA,FINALIZADA,ILHA DO LEITE,RUA JOSE DE ALENCAR,959,"",E/F NA PRAÇA FERNANDO FIGUEIRA,RUA JOSE DE ALENCAR,959,E/F NA PRAÇA FERNANDO FIGUEIRA,ILHA DO LEITE,,CIDADE,ABALROAMENTO TRANSVERSAL,COLISAO ENTRE AUTO E MOTO DA POLICIA S/V,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Dê a preferência,"",Dupla,Faixa seccionada,"",""
11943,2019-12-26T00:00:00,17:24:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA PADRE CARAPUCEIRO,"",RUA FRANCISCO DA CUNHA,OFICINA DESIGNE,RUA PADRE CARAPUCEIRO,"",OFICINA DESIGNE,BOA VIAGEM,,SUBURBIO,COLISÃO TRASEIRA,COLISÃO SEM VÍTIMA,1,,,,,,,,1,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,30 km/h,Única,Faixa seccionada,"",""
11944,2019-12-26T00:00:00,17:43:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA ANTONIO PASSOS,51,"",EDF ADRIANA,RUA ANTONIO PASSOS,51,EDF ADRIANA,BOA VIAGEM,,CIDADE,ABALROAMENTO LONGITUDINAL,COISAO ENTRE DOIS AUTOS S/V,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Única,Não existe,"",""
11945,2019-12-26T00:00:00,17:48:00,COM VÍTIMA,CANCELADA,CORDEIRO,RUA GOMES TABORDA,142,"",PROX AO BAILE PERFUMADO,RUA GOMES TABORDA,142,PROX AO BAILE PERFUMADO,CORDEIRO,,"",COLISÃO,ENTRE AUTO PASSEIO X MOTO COM VÍTIMA,1,1,,,,,,,,1,,"","","","","","","","","","","","",""
11946,2019-12-26T00:00:00,18:32:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV ANTONIO TORRES GALVAO,360,"",FORD AMÉRICA,AV ANTONIO TORRES GALVAO,360,FORD AMÉRICA,IMBIRIBEIRA,,"",COLISÃO TRASEIRA,ENTRE DOIS AUTOS S/V,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,"",Única,Faixa seccionada,"",""
11947,2019-12-26T00:00:00,19:07:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA JOAO CARDOSO AIRES,327,RUA MAJOR ARMANDO DE SOUZA MELLO,"",RUA JOAO CARDOSO AIRES,327,"",BOA VIAGEM,,SUBURBIO,COLISÃO FRONTAL,ENTRE 2 AUTOS. S/V,2,,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,"",Única,Não existe,"",""
11948,2019-12-26T00:00:00,20:05:00,SEM VÍTIMA,FINALIZADA,VASCO DA GAMA,RUA FREDERICO OZANAN,"","",EM FRENTE A MERCEARIA HELENA,RUA FREDERICO OZANAN,"",EM FRENTE A MERCEARIA HELENA,VASCO DA GAMA,,SUBURBIO,ABALROAMENTO LONGITUDINAL,ENTRE DOIS AUTOS S/V,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Dupla,Não existe,"",""
11949,2019-12-26T00:00:00,22:16:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA JOAO IVO DA SILVA,"","",AO LADO DO NÚMERO 1741,RUA JOAO IVO DA SILVA,"",AO LADO DO NÚMERO 1741,AFOGADOS,499,SUBURBIO,COLISÃO TRASEIRA,ENTRE DOIS AUTOS S/V,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,"",Única,Faixa contínua,"",""
11950,2019-12-26T00:00:00,22:41:00,SEM VÍTIMA,FINALIZADA,SAN MARTIN,RUA CAFELANDIA,"","",EM FRENTE Nº 317,RUA CAFELANDIA,"",EM FRENTE Nº 317,SAN MARTIN,,CIDADE,ABALROAMENTO LONGITUDINAL,CAMINHÃO X AUTO PASSEIO S/V,,,,,,,1,,1,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Dupla,Não existe,"",""
11951,2019-12-27T00:00:00,06:33:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA DEZ DE JULHO,"","",AO LADO DA CAIXA ECONOMICA FEDERAL,RUA DEZ DE JULHO,"",AO LADO DA CAIXA ECONOMICA FEDERAL,IMBIRIBEIRA,,"",COLISÃO,COLISÃO SEM VITIMAS,1,,,,,,1,,,0,,"","","","","","","","","","","","",""
11952,2019-12-27T00:00:00,06:42:00,COM VÍTIMA,CANCELADA,BOA VISTA,RUA PRINCESA IZABEL,"","",E/F AO TEATRO PRINCESA IZABEL,RUA PRINCESA IZABEL,"",E/F AO TEATRO PRINCESA IZABEL,BOA VISTA,,"",COLISÃO COM CICLISTA,COLISÃO C/VITIMA ENTRE UM CICLISTA E UM ONIBUS,,,,1,,1,,,,1,,"","","","","","","","","","","","",""
11953,2019-12-27T00:00:00,07:27:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,S/N,"",E/F AO POSTO BR (SENT. BOA VIAGEM),AV GOVERNADOR AGAMENON MAGALHAES,S/N,E/F AO POSTO BR (SENT. BOA VIAGEM),SANTO AMARO,379,BOA VIAGEM,COLISÃO,COLISÃO C/VITIMA ENTRE DUAS MOTOS E UM TERCEIRO VEÍCULO QUE SE EVADIU DO LOCAL.,1,2,,,,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,"",Dupla,Canal,"",""
11954,2019-12-27T00:00:00,07:40:00,SEM VÍTIMA,PENDENTE,IMBIRIBEIRA,RUA DEZ DE JULHO,5859,"","",RUA DEZ DE JULHO,5859,"",IMBIRIBEIRA,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VITIMAS,1,,,,,,1,,,0,,Longo da via,Bom,Não existe,Ilegível,Seca,Mal iluminada,Não existe,Não há placas,"",Única,Canteiro central,"",""
11955,2019-12-27T00:00:00,08:19:00,SEM VÍTIMA,FINALIZADA,"",RUA MANOEL BUFFONE PIRES,102,"",ASSEMBLEIA DE CRISTO,RUA MANOEL BUFFONE PIRES,102,ASSEMBLEIA DE CRISTO,"",,"",ABALROAMENTO LONGITUDINAL,COLISÃO S/VITIMAS ENTRE DOIS AUTOS,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,"",Dupla,Não existe,"",""
11956,2019-12-27T00:00:00,09:02:00,SEM VÍTIMA,FINALIZADA,IBURA,AV PERNAMBUCO,150,"",EM FRENTE DA ACADEMIA DA CIDADE,AV PERNAMBUCO,150,EM FRENTE DA ACADEMIA DA CIDADE,IBURA,,"",ABALROAMENTO LONGITUDINAL,COLISÃO S/VITIMA ENTRE UM ONIBUS E UM AUTO,1,,,,,1,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,"",Dupla,Faixa seccionada,"",""
11957,2019-12-27T00:00:00,09:14:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA ERNANI BRAGA,"",RUA GALVAO RAPOSO,"",RUA ERNANI BRAGA,"","",MADALENA,,"",ABALROAMENTO TRANSVERSAL,SEM VITIMAS,2,,,,,,,,,0,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Placas Pare,"",Dupla,Não existe,"",""
11958,2019-12-27T00:00:00,09:47:00,SEM VÍTIMA,FINALIZADA,CASA FORTE,RUA SAMUEL FARIAS,46,"",AO LADO DO Nº 46,RUA SAMUEL FARIAS,46,AO LADO DO Nº 46,CASA FORTE,,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISAO S/ VITIMA. VEICULO E CAMINHONETE,1,,,,,,1,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Mal conservada,Não existe,"","",Dupla,Não existe,"",""
11959,2019-12-27T00:00:00,10:24:00,SEM VÍTIMA,CANCELADA,CAMPO GRANDE,EST DE BELEM,1128,RUA ODORICO MENDES,EM FRENTE AO COLEGIO JESUS CRUCIFICADO,EST DE BELEM,1128,EM FRENTE AO COLEGIO JESUS CRUCIFICADO,CAMPO GRANDE,,"",COLISÃO,SEM VITIMAS,2,,,,,,,,,0,,"","","","","","","","","","","","",""
11960,2019-12-27T00:00:00,10:24:00,SEM VÍTIMA,FINALIZADA,IPUTINGA,AV MARIO ALVARES PEREIRA DE LYRA,140,"",COLÔNIA PENAL BOM PASTOR,AV MARIO ALVARES PEREIRA DE LYRA,140,COLÔNIA PENAL BOM PASTOR,IPUTINGA,652,SUBURBIO,COLISÃO TRASEIRA,COLISÃO S/VITIMAS ENTRE DOIS AUTOS,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,"",Dupla,Canal,"",""
11961,2019-12-27T00:00:00,11:14:00,SEM VÍTIMA,PENDENTE,BEBERIBE,AV BEBERIBE,160,RUA TAGUATINGA,E/F AO CENTRO COMERCIAL BEBERIBE,AV BEBERIBE,160,E/F AO CENTRO COMERCIAL BEBERIBE,BEBERIBE,,"",COLISÃO,"COLISÃO S/VITIMAS ENTRE UM CAMINHÃO, UM AUTO E UMA VIATURA",1,,,,,,1,1,,0,,"","","","","","","","","","","","",""
11962,2019-12-27T00:00:00,11:48:00,SEM VÍTIMA,FINALIZADA,JORDÃO,AV MARECHAL MASCARENHAS DE MORAES,161 B,"",PREMIER,AV MARECHAL MASCARENHAS DE MORAES,161 B,PREMIER,JORDÃO,,SUBURBIO,COLISÃO TRASEIRA,COLISÃO SEM VITIMAS,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h,Dupla,Canteiro central,"",""
11963,2019-12-27T00:00:00,12:01:00,SEM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA CLOVIS DA SILVEIRA BARROS,"",AV GOVERNADOR AGAMENON MAGALHAES,"",RUA CLOVIS DA SILVEIRA BARROS,"","",ESPINHEIRO,,CIDADE,COLISÃO TRASEIRA,ENTRE DOIS AUTOS S/V,2,,,,,,,,,0,,"",Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Única,Faixa contínua,"",""
11964,2019-12-27T00:00:00,12:01:00,SEM VÍTIMA,FINALIZADA,MADALENA,EST DOS REMEDIOS,2416,AV JOSE GONCALVES DE MEDEIROS,EM FRENTE AO POSTO LESSA DE ANDRADE,EST DOS REMEDIOS,2416,EM FRENTE AO POSTO LESSA DE ANDRADE,MADALENA,353,"",ABALROAMENTO LONGITUDINAL,COLISAO SEM VITIMA,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-6a,60 km/h,Única,"","",""
11965,2019-12-27T00:00:00,12:54:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA JOAQUIM NABUCO,"","",SOBRE A PONTE,RUA JOAQUIM NABUCO,"",SOBRE A PONTE,MADALENA,387,SUBURBIO,COLISÃO TRASEIRA,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,,Ponte,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,"",Dupla,Faixa seccionada,"",""
11966,2019-12-27T00:00:00,13:00:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,"","","",AV GOVERNADOR AGAMENON MAGALHAES,"","",SANTO AMARO,,SUBURBIO,COLISÃO TRASEIRA,COLISAO ENTRE TRES AUTOS S/V,3,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h,Dupla,Canteiro central,Canal,""
11967,2019-12-27T00:00:00,13:50:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,"","",LADO OPOSTO Nº 945,RUA SAO MIGUEL,"",LADO OPOSTO Nº 945,AFOGADOS,,SUBURBIO,ABALROAMENTO LONGITUDINAL,ENTRE AUTO PASSEIO X MOTO,1,1,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Dupla,Faixa contínua,"",""
11968,2019-12-27T00:00:00,13:54:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,AV GOVERNADOR CARLOS DE LIMA CAVALCANTI,"",RUA DOM BOSCO,EM FRENTE AO SEMÁFORO,AV GOVERNADOR CARLOS DE LIMA CAVALCANTI,"",EM FRENTE AO SEMÁFORO,BOA VISTA,27,CIDADE,COLISÃO TRASEIRA,COLISAO ENTRE DOIS AUTOS S/V GM NO LOCAL,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,40 km/h,Dupla,Canteiro central,"",""
11969,2019-12-27T00:00:00,13:56:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AVENIDA CELSO FURTADO (VIA MANGUE),"","",PROX AO RIO MAR,AVENIDA CELSO FURTADO (VIA MANGUE),"",PROX AO RIO MAR,BOA VIAGEM,,CIDADE,CHOQUE OBJETO FIXO,CHOQUE CONTRA ESTRUTURA DA VIA MANGUE,1,,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Dupla,Canteiro central,"",""
11970,2019-12-27T00:00:00,14:32:00,SEM VÍTIMA,CANCELADA,IPSEP,RUA ALEXANDRE ALMEIDA,93,"",E/F A OFICINA DO CHICO/ PROX AO LAVA JATO DO GORDO,RUA ALEXANDRE ALMEIDA,93,E/F A OFICINA DO CHICO/ PROX AO LAVA JATO DO GORDO,IPSEP,,"",COLISÃO,ENTRE AUTO PASSEIO X MOTO S/V,1,1,,,,,,,,0,,"","","","","","","","","","","","",""
11971,2019-12-27T00:00:00,14:46:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA DA PAZ,201,"",E/F A CAIXA ECONOMICA FEDERAL,RUA DA PAZ,201,E/F A CAIXA ECONOMICA FEDERAL,AFOGADOS,73,SUBURBIO,COLISÃO TRASEIRA,ONIBUS X AUTO PASSEIO S/V,1,,,,,1,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-6a,40 km/h,Única,Faixa seccionada,"",""
11972,2019-12-27T00:00:00,15:05:00,SEM VÍTIMA,CANCELADA,GRAÇAS,AV GOVERNADOR AGAMENON MAGALHAES,"","",E/F AO PREDIO DA EMBRATEL S/T BOA VIAGEM,AV GOVERNADOR AGAMENON MAGALHAES,"",E/F AO PREDIO DA EMBRATEL S/T BOA VIAGEM,GRAÇAS,,"",COLISÃO,COLISAO ENTRE DOIS AUTOS S/V,2,,,,,,,,,0,,"","","","","","","","","","","","",""
11973,2019-12-27T00:00:00,15:21:00,SEM VÍTIMA,FINALIZADA,JARDIM SÃO PAULO,AV CENTRAL,"","",EM FRENTE A ESTAÇÃO WERNECK,AV CENTRAL,"",EM FRENTE A ESTAÇÃO WERNECK,JARDIM SÃO PAULO,,"",CHOQUE VEÍCULO PARADO,COLISÃO SEM VÍTIMA,1,,,,,1,,,,0,,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,R-25b,"",Dupla,Canteiro central,"",""
11974,2019-12-27T00:00:00,15:24:00,SEM VÍTIMA,FINALIZADA,IPUTINGA,RUA OSVALDO GUIMARAES,410,RUA GASPAR PEREZ,"",RUA OSVALDO GUIMARAES,410,"",IPUTINGA,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLIAO ENTRE DOIS AUTOS S/V,2,,,,,,,,,0,,Cruzamento,Bom,Não existe,"","","",Não existe,Não há placas,40 km/h,Dupla,Não existe,"",""
11975,2019-12-27T00:00:00,15:36:00,SEM VÍTIMA,FINALIZADA,ROSARINHO,RUA GENERAL ABREU E LIMA,255,RUA ENGENHEIRO SAMPAIO,AO LADO DO EDIFÍCIO DEBORA,RUA GENERAL ABREU E LIMA,255,AO LADO DO EDIFÍCIO DEBORA,ROSARINHO,,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,,"",Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Placas Pare,40 km/h,Dupla,Faixa seccionada,"",""
11976,2019-12-27T00:00:00,15:52:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,EST DOS REMEDIOS,1988,"",LADO OPOSTO AO IMÓVEL DE NÚMERO 1988,EST DOS REMEDIOS,1988,LADO OPOSTO AO IMÓVEL DE NÚMERO 1988,AFOGADOS,,CIDADE,ABALROAMENTO LONGITUDINAL,CAMINHÃO E AUTO PASSEIO S/V,1,,,,,,1,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,"",Única,Faixa seccionada,"",""
11977,2019-12-27T00:00:00,16:26:00,SEM VÍTIMA,FINALIZADA,ILHA DO RETIRO,RUA DO FONSECA,222,"",EM FRENTE A STAR PRODUÇÕES,RUA DO FONSECA,222,EM FRENTE A STAR PRODUÇÕES,ILHA DO RETIRO,,"",CHOQUE VEÍCULO PARADO,COLISÃO SEM VÍTIMA,,,,,,,1,,1,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Dupla,Não existe,"",""
11978,2019-12-27T00:00:00,16:49:00,SEM VÍTIMA,FINALIZADA,SÃO JOSÉ,AV SUL,"",RUA BOM SUCESSO,"",AV SUL,"","",SÃO JOSÉ,,CIDADE,ABALROAMENTO LONGITUDINAL,CAMINHÃO E AUTO PASSEIO S/V,1,,,,,,1,,,0,,"",Bom,Não existe,Incompleta,Seca,Outros,Não existe,"","",Dupla,Canteiro central,"",""
11979,2019-12-27T00:00:00,16:52:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,2238,"",EM FRENTE A REPUBLICA ARGENTINA CONSULADO,AV ENGENHEIRO DOMINGOS FERREIRA,2238,EM FRENTE A REPUBLICA ARGENTINA CONSULADO,BOA VIAGEM,,"",COLISÃO,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,,"","","","","","","","","","","","",""
11980,2019-12-27T00:00:00,17:21:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,AV NORTE,148,RUA CEARA,PROX AO EDF PORTAL DO ROSARINHO. LADO OPOSTO AOS CORREIOS.,AV NORTE,148,PROX AO EDF PORTAL DO ROSARINHO. LADO OPOSTO AOS CORREIOS.,ENCRUZILHADA,,SUBURBIO,COLISÃO TRASEIRA,AUTO PASSEIO X MOTO COM VÍTIMA,1,1,,,,,,,,2,,Esquina,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,"",Dupla,Canteiro central,"",""
11981,2019-12-27T00:00:00,17:53:00,SEM VÍTIMA,FINALIZADA,MADALENA,PRC DO INTERNACIONAL,"","",SOB O SEMÁFORO 515,PRC DO INTERNACIONAL,"",SOB O SEMÁFORO 515,MADALENA,515,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,2,,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h,Única,Faixa seccionada,"",""
11982,2019-12-27T00:00:00,18:13:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA BARAO DE SOUZA LEAO,"","","",RUA BARAO DE SOUZA LEAO,"","",BOA VIAGEM,,CIDADE,ABALROAMENTO TRANSVERSAL,ENTRE ÔNIBUS E AUTO PASSEIO. S/V,1,,,,,1,,,,0,,"",Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h,Única,Faixa seccionada,"",""
11983,2019-12-27T00:00:00,18:24:00,SEM VÍTIMA,FINALIZADA,TAMARINEIRA,EST VELHA DE AGUA FRIA,"","","",EST VELHA DE AGUA FRIA,"","",TAMARINEIRA,,"",ABALROAMENTO LONGITUDINAL,COLISAO SEM VITIMAS,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,"",Não há placas,40 km/h,Dupla,Faixa seccionada,"",""
11984,2019-12-27T00:00:00,18:57:00,COM VÍTIMA,FINALIZADA,ARRUDA,AV BEBERIBE,"",RUA DO TRIUNFO,SEMÁFORO 064,AV BEBERIBE,"",SEMÁFORO 064,ARRUDA,,SUBURBIO,COLISÃO FRONTAL,ENTRE AUTO E MOTO. C/V,1,1,,,,,,,,1,,Esquina,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,"",Dupla,"","",""
11985,2019-12-27T00:00:00,19:00:00,COM VÍTIMA,FINALIZADA,CAXANGÁ,RUA RIBEIRO PESSOA,142,"",PROX A UPA DA CAXANGA,RUA RIBEIRO PESSOA,142,PROX A UPA DA CAXANGA,CAXANGÁ,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISAO COM VITIMAS,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,"",Dupla,Não existe,"",""
11986,2019-12-27T00:00:00,19:10:00,SEM VÍTIMA,FINALIZADA,ESTÂNCIA,AV DR JOSE RUFINO,"","",COLÉGIO VISÃO,AV DR JOSE RUFINO,"",COLÉGIO VISÃO,ESTÂNCIA,,SUBURBIO,COLISÃO TRASEIRA,COLISAO SEM VITIMAS,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,"","",Dupla,Faixa seccionada,"",""
11987,2019-12-27T00:00:00,20:17:00,SEM VÍTIMA,CANCELADA,COHAB,RUA DR OTAVIO DE MORAES VASCONCELOS,35,"",E/F A PRAÇA DA UR-5,RUA DR OTAVIO DE MORAES VASCONCELOS,35,E/F A PRAÇA DA UR-5,COHAB,,"",COLISÃO,ENTRE ÔNIBUS E AUTO PASSEIO. S/V,1,,,,,1,,,,0,,"","","","","","","","","","","","",""
11988,2019-12-28T00:00:00,00:14:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,RUA DO PRINCIPE,"",RUA GERVASIO PIRES,AO LADO DO HOSPITAL EXÉRCITO,RUA DO PRINCIPE,"",AO LADO DO HOSPITAL EXÉRCITO,BOA VISTA,41,CIDADE,ABALROAMENTO TRANSVERSAL,COLISÃO ENTRE DOIS CARROS S/V,2,,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,"",Única,Não existe,"",""
11989,2019-12-28T00:00:00,00:45:00,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA DOM BOSCO,1216,AV CONDE DA BOA VISTA,PRÓX AO POSTO IPIRANGA E COLÉGIO AMERICANO BATISTA,RUA DOM BOSCO,1216,PRÓX AO POSTO IPIRANGA E COLÉGIO AMERICANO BATISTA,BOA VISTA,,SUBURBIO,ABALROAMENTO LONGITUDINAL,"COLISÃO ENTRE TÁXI E MOTO, C/V",1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Única,Faixa seccionada,"",""
11990,2019-12-28T00:00:00,02:37:00,SEM VÍTIMA,FINALIZADA,JIQUIÁ,AV JOAO CABRAL DE MELO NETO,260,"","",AV JOAO CABRAL DE MELO NETO,260,"",JIQUIÁ,,"",COLISÃO TRASEIRA,"COLISÃO ENTRE DOIS AUTOS, S/V",2,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Mal iluminada,Não existe,Não há placas,60 km/h,Dupla,Canteiro central,"",""
11991,2019-12-28T00:00:00,03:53:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,"",RUA FELIX DE BRITO E MELO,"",AV ENGENHEIRO DOMINGOS FERREIRA,"","",BOA VIAGEM,595,"",ABALROAMENTO TRANSVERSAL,COLISÃO ENTRE DOIS AUTOS S/V,2,,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,"",Única,Faixa contínua,Canteiro central,""
11992,2019-12-28T00:00:00,07:04:00,SEM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA CONS PORTELA,536,"",EM FRENTE A PROCURADORIA REGIONAL DO TRABALHO DA 6º REGIÃO,RUA CONS PORTELA,536,EM FRENTE A PROCURADORIA REGIONAL DO TRABALHO DA 6º REGIÃO,ESPINHEIRO,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO S/VITIMAS ENTRE UM AUTO E UM ONIBUS,1,,,,,1,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,"",Única,Faixa seccionada,"",""
